household_id,dist_road,dist_market,dist_border,dist_popcenter,dist_admhq,af_bio_1_x,af_bio_8_x,af_bio_12_x,af_bio_13_x,af_bio_16_x,afmnslp_pct,srtm_1k,popdensity,cropshare,sq1,sq2,sq3,sq4,sq5,sq6,sq7,ssa_aez09,landcov,twi_ne,pct_urban_cluster,pct_urban_center,h2021_tot,h2021_wetQstart,h2021_wetQ,anntot_avg,wetQ_avgstart,wetQ_avg,eviarea_avg,evimax_avg,grn_avg,sen_avg,h2021_eviarea,h2021_evimax,h2021_grn,h2021_sen,c2_eviarea_avg,c2_evimax_avg,c2_grn_avg,c2_sen_avg,c2_h2021_eviarea,c2_h2021_evimax,c2_h2021_grn,c2_h2021_sen,lat_dd_mod,lon_dd_mod,suppress
020103088800401036,7.199999809265137,199.8000030517578,43.599998474121094,11.100000381469727,0.100000001490116,288,316,145,39,80,1,350,112,40,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,15,2,0,612,19,448,342,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.545594,41.49252,0
020103088800401044,7.199999809265137,199.8000030517578,43.599998474121094,11.100000381469727,0.100000001490116,288,316,145,39,80,1,350,112,40,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,15,2,0,612,19,448,342,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.545594,41.49252,0
020103088800401052,7.199999809265137,199.8000030517578,43.599998474121094,11.100000381469727,0.100000001490116,288,316,145,39,80,1,350,112,40,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,15,2,0,612,19,448,342,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.545594,41.49252,0
020103088800401061,7.199999809265137,199.8000030517578,43.599998474121094,11.100000381469727,0.100000001490116,288,316,145,39,80,1,350,112,40,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,15,2,0,612,19,448,342,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.545594,41.49252,0
020103088800401069,7.199999809265137,199.8000030517578,43.599998474121094,11.100000381469727,0.100000001490116,288,316,145,39,80,1,350,112,40,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,15,2,0,612,19,448,342,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.545594,41.49252,0
020103088800401077,7.199999809265137,199.8000030517578,43.599998474121094,11.100000381469727,0.100000001490116,288,316,145,39,80,1,350,112,40,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,15,2,0,612,19,448,342,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.545594,41.49252,0
020103088800401085,7.199999809265137,199.8000030517578,43.599998474121094,11.100000381469727,0.100000001490116,288,316,145,39,80,1,350,112,40,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,15,2,0,612,19,448,342,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.545594,41.49252,0
020103088800401088,7.199999809265137,199.8000030517578,43.599998474121094,11.100000381469727,0.100000001490116,288,316,145,39,80,1,350,112,40,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,15,2,0,612,19,448,342,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.545594,41.49252,0
020103088800401094,7.199999809265137,199.8000030517578,43.599998474121094,11.100000381469727,0.100000001490116,288,316,145,39,80,1,350,112,40,5,4,5,4,5,4,5,Tropic-warm/arid,Cropland,15,2,0,612,19,448,342,19,229,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.545594,41.49252,0
020103088801102009,26.799999237060547,192.89999389648437,60.29999923706055,31,0.100000001490116,288,315,165,46,95,3,352,29,4,4,3,4,3,3,3,4,Tropic-warm/arid,Shrubs,15,0,0,520,19,367,363,18,239,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.336364,41.468995,0
020103088801102019,21,184.10000610351562,63.29999923706055,24.5,0.100000001490116,285,312,170,46,94,7,384,25,3,2,2,4,2,3,2,4,Tropic-warm/arid,Bare/sparse vegetation,13,0,0,505,19,367,357,19,236,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.392885,41.379,0
020103088801102029,26.799999237060547,192.89999389648437,60.29999923706055,31,0.100000001490116,288,315,165,46,95,3,352,29,4,4,3,4,3,3,3,4,Tropic-warm/arid,Shrubs,15,0,0,520,19,367,363,18,239,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.336364,41.468995,0
020103088801102039,26.799999237060547,192.89999389648437,60.29999923706055,31,0.100000001490116,288,315,165,46,95,3,352,29,4,4,3,4,3,3,3,4,Tropic-warm/arid,Shrubs,15,0,0,520,19,367,363,18,239,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.336364,41.468995,0
020103088801102049,26.799999237060547,192.89999389648437,60.29999923706055,31,0.100000001490116,288,315,165,46,95,3,352,29,4,4,3,4,3,3,3,4,Tropic-warm/arid,Shrubs,15,0,0,520,19,367,363,18,239,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.336364,41.468995,0
020103088801102059,21,184.10000610351562,63.29999923706055,24.5,0.100000001490116,285,312,170,46,94,7,384,25,3,2,2,4,2,3,2,4,Tropic-warm/arid,Bare/sparse vegetation,13,0,0,505,19,367,357,19,236,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.392885,41.379,0
020103088801102069,21,184.10000610351562,63.29999923706055,24.5,0.100000001490116,285,312,170,46,94,7,384,25,3,2,2,4,2,3,2,4,Tropic-warm/arid,Bare/sparse vegetation,13,0,0,505,19,367,357,19,236,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.392885,41.379,0
020103088801102079,24,181.10000610351562,66.80000305175781,27.200000762939453,0.100000001490116,279,305,197,52,107,12,482,12,0,2,2,4,2,3,2,4,Tropic-warm/arid,Bare/sparse vegetation,12,0,0,505,19,364,361,18,239,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.37311,41.35439,0
020103088801102089,26.799999237060547,192.89999389648437,60.29999923706055,31,0.100000001490116,288,315,165,46,95,3,352,29,4,4,3,4,3,3,3,4,Tropic-warm/arid,Shrubs,15,0,0,520,19,367,363,18,239,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.336364,41.468995,0
020103088801102099,26.799999237060547,192.89999389648437,60.29999923706055,31,0.100000001490116,288,315,165,46,95,3,352,29,4,4,3,4,3,3,3,4,Tropic-warm/arid,Shrubs,15,0,0,520,19,367,363,18,239,9.24899959564209,0.34200000762939453,187,280,9.156000137329102,0.34299999475479126,174,275,NA,NA,NA,NA,NA,NA,NA,NA,11.336364,41.468995,0
